date,daily_avg_temp
2025-06-06,24.11
2025-06-07,22.69
2025-06-08,26.1
2025-06-09,28.09
2025-06-10,26.19
2025-06-11,26.12
2025-06-12,24.74
2025-06-13,27.06
2025-06-14,22.41
2025-06-15,22.76
2025-06-16,24.34
2025-06-17,23.67
2025-06-18,24.41
2025-06-19,24.31
2025-06-20,24.44
2025-06-21,27.11
2025-06-22,29.22
2025-06-23,27.76
2025-06-24,21.79
2025-06-25,20.8
2025-06-26,22.31
2025-06-27,24.96
2025-06-28,24.78
2025-06-29,23.05
2025-06-30,20.72
2025-07-01,22.2
2025-07-02,25.14
2025-07-03,24.69
2025-07-04,23.56
2025-07-05,24.72
2025-07-06,25.96
2025-07-07,24.29
2025-07-08,25.04
2025-07-09,28.94
2025-07-10,25.26
2025-07-11,26.45
2025-07-12,22.34
2025-07-13,18.95
2025-07-14,22.02
2025-07-15,23.9
2025-07-16,25.34
2025-07-17,26.26
2025-07-18,26.16
2025-07-19,25.98
2025-07-20,23.21
2025-07-21,26.35
2025-07-22,23.07
2025-07-23,21.51
2025-07-24,24.19
2025-07-25,25.55
2025-07-26,25.36
2025-07-27,24.89
2025-07-28,24.51
2025-07-29,24.78
2025-07-30,25.19
2025-07-31,27.05
2025-08-01,25.5
2025-08-02,25.53
2025-08-03,25.79
2025-08-04,27.61
2025-08-05,27.25
2025-08-06,24.15
2025-08-07,25.31
2025-08-08,25.11
2025-08-09,26.05
2025-08-10,26.34
2025-08-11,25.59
2025-08-12,28.59
2025-08-13,28.72
2025-08-14,27.11
2025-08-15,26.6
2025-08-16,27.9
2025-08-17,28.21
2025-08-18,28.11
2025-08-19,28.05
2025-08-20,28.53
2025-08-21,27.38
2025-08-22,23.88
2025-08-23,26.93
2025-08-24,28.94
2025-08-25,30.71
2025-08-26,30.85
2025-08-27,27.68
2025-08-28,27.89
2025-08-29,26.29
2025-08-30,27.12
2025-08-31,27.43
2025-09-01,27.43
2025-09-02,23.3
2025-09-03,23.04
2025-09-04,23.76
2025-09-05,24.36
2025-09-06,21.42
2025-09-07,20.78
2025-09-08,23.75
2025-09-09,21.38
2025-09-10,23.92
2025-09-11,22.06
2025-09-12,20.94
2025-09-13,22.34
2025-09-14,22.71
2025-09-15,24.45
2025-09-16,22.2
2025-09-17,21.66
2025-09-18,21.56
2025-09-19,21.85
2025-09-20,20.24
2025-09-21,20.53
2025-09-22,20.84
2025-09-23,20.35
2025-09-24,21.34
2025-09-25,21.18
2025-09-26,20.39
2025-09-27,21.55
2025-09-28,12.31
2025-09-29,20.89
2025-09-30,20.34
2025-10-01,19.48
2025-10-02,19.97
2025-10-03,20.14
2025-10-04,15.34
2025-10-05,14.82
2025-10-06,15.72
2025-10-07,17.58
2025-10-08,18.05
2025-10-09,17.91
2025-10-10,17.75
2025-10-11,17.6
2025-10-12,16.01
2025-10-13,14.75
2025-10-14,13.1
2025-10-15,13.49
2025-10-16,13.3
2025-10-17,13.75
2025-10-18,15.15
2025-10-19,15.99
2025-10-20,16.59
2025-10-21,15.76
2025-10-22,12.51
2025-10-23,9.31
2025-10-24,10.44
2025-10-25,13.53
2025-10-26,14.16
2025-10-27,15.72
2025-10-28,12.88
2025-10-29,11.98
2025-10-30,13.09
2025-10-31,15.36
2025-11-01,12.38
2025-11-02,10.58
2025-11-03,5.31
2025-11-04,6.68
2025-11-05,12.12
2025-11-06,14.96
2025-11-07,14.01
2025-11-08,7.58
2025-11-09,7.21
2025-11-10,8.96
2025-11-11,10.61
2025-11-12,12.21
2025-11-13,12.2
2025-11-14,13.2
2025-11-15,11.89
2025-11-16,14.74
2025-11-17,17.74
2025-11-18,19.46
2025-11-19,9.69
2025-11-20,2.65
2025-11-21,8.81
2025-11-22,4.35
2025-11-23,3.34
2025-11-24,4.56
2025-11-25,6.91
2025-11-26,7.04
2025-11-27,3.49
2025-11-28,0.33
2025-11-29,0.74
2025-11-30,1.25
2025-12-01,3.3
2025-12-02,3.05
2025-12-03,0.69
2025-12-04,1.8
2025-12-05,4.38
2025-12-06,6.28
2025-12-07,2.31
2025-12-08,0.73
2025-12-09,4.69
2025-12-10,6.51
2025-12-11,6.15
2025-12-12,3.54
2025-12-13,-3.01
2025-12-14,-7.2
2025-12-15,-7.19
2025-12-16,-6.8
2025-12-17,-1.21
2025-12-18,-9.12
2025-12-19,-3.54
2025-12-20,-1.81
2025-12-21,0.98
2025-12-22,3.85
2025-12-23,6.72
2025-12-24,1.58
2025-12-25,1.36
2025-12-26,4.64
2025-12-27,7.75
2025-12-28,6.66
2025-12-29,-3.18
2025-12-30,-10.55
2025-12-31,-6.51
