date,daily_avg_temp
2025-01-01,4.64
2025-01-02,3.59
2025-01-03,1.58
2025-01-04,4.74
2025-01-05,4.15
2025-01-06,0.62
2025-01-07,-4.81
2025-01-08,-1.1
2025-01-09,0.0
2025-01-10,-0.28
2025-01-11,3.05
2025-01-12,1.32
2025-01-13,1.92
2025-01-14,-0.7
2025-01-15,-2.72
2025-01-16,0.57
2025-01-17,1.68
2025-01-18,5.99
2025-01-19,5.69
2025-01-20,3.32
2025-01-21,-0.81
2025-01-22,-9.75
2025-01-23,-9.49
2025-01-24,-6.22
2025-01-25,-3.08
2025-01-26,-0.04
2025-01-27,0.28
2025-01-28,-0.3
2025-01-29,1.1
2025-01-30,3.78
2025-01-31,4.71
2025-02-01,3.14
2025-02-02,2.96
2025-02-03,5.91
2025-02-04,7.49
2025-02-05,1.9
2025-02-06,1.62
2025-02-07,0.94
2025-02-08,1.75
2025-02-09,2.16
2025-02-10,2.4
2025-02-11,2.5
2025-02-12,6.15
2025-02-13,11.46
2025-02-14,12.62
2025-02-15,2.44
2025-02-16,3.58
2025-02-17,6.36
2025-02-18,9.38
2025-02-19,6.96
2025-02-20,4.68
2025-02-21,1.31
2025-02-22,0.88
2025-02-23,2.61
2025-02-24,2.89
2025-02-25,3.29
2025-02-26,5.8
2025-02-27,6.8
2025-02-28,6.9
2025-02-29,3.29
2025-03-01,-3.95
2025-03-02,2.78
2025-03-03,4.29
2025-03-04,8.1
2025-03-05,7.9
2025-03-06,6.94
2025-03-07,4.04
2025-03-08,2.91
2025-03-09,2.88
2025-03-10,6.21
2025-03-11,7.86
2025-03-12,6.48
2025-03-13,7.48
2025-03-14,9.01
2025-03-15,9.31
2025-03-16,12.3
2025-03-17,7.64
2025-03-18,8.36
2025-03-19,6.24
2025-03-20,4.65
2025-03-21,7.08
2025-03-22,12.32
2025-03-23,13.15
2025-03-24,16.85
2025-03-25,8.57
2025-03-26,8.19
2025-03-27,12.21
2025-03-28,9.69
2025-03-29,8.06
2025-03-30,9.66
2025-03-31,11.9
2025-04-01,13.3
2025-04-02,17.67
2025-04-03,16.37
2025-04-04,15.69
2025-04-05,13.32
2025-04-06,13.16
2025-04-07,15.92
2025-04-08,16.54
2025-04-09,15.44
2025-04-10,14.33
2025-04-11,16.19
2025-04-12,17.41
2025-04-13,19.59
2025-04-14,22.33
2025-04-15,13.65
2025-04-16,12.86
2025-04-17,15.82
2025-04-18,18.01
2025-04-19,18.76
2025-04-20,14.97
2025-04-21,17.83
2025-04-22,18.73
2025-04-23,17.23
2025-04-24,12.62
2025-04-25,15.05
2025-04-26,18.5
2025-04-27,18.59
2025-04-28,21.82
2025-04-29,20.44
2025-04-30,17.34
2025-05-01,18.44
