date,daily_avg_temp
2025-01-01,4.64
2025-01-02,3.41
2025-01-03,1.44
2025-01-04,4.45
2025-01-05,3.75
2025-01-06,0.62
2025-01-07,-5.26
2025-01-08,-1.48
2025-01-09,0.08
2025-01-10,-0.29
2025-01-11,2.79
2025-01-12,1.39
2025-01-13,1.66
2025-01-14,-0.55
2025-01-15,-2.8
2025-01-16,0.51
2025-01-17,1.79
2025-01-18,5.98
2025-01-19,5.66
2025-01-20,3.24
2025-01-21,-0.9
2025-01-22,-9.99
2025-01-23,-9.89
2025-01-24,-6.38
2025-01-25,-3.42
2025-01-26,-0.11
2025-01-27,0.11
2025-01-28,-0.73
2025-01-29,0.86
2025-01-30,3.69
2025-01-31,4.85
2025-02-01,3.44
2025-02-02,3.01
2025-02-03,5.94
2025-02-04,7.6
2025-02-05,1.58
2025-02-06,1.41
2025-02-07,0.68
2025-02-08,1.52
2025-02-09,1.56
2025-02-10,1.95
2025-02-11,1.76
2025-02-12,6.81
2025-02-13,11.88
2025-02-14,12.52
2025-02-15,2.14
2025-02-16,3.2
2025-02-17,5.91
2025-02-18,9.61
2025-02-19,6.98
2025-02-20,4.65
2025-02-21,1.01
2025-02-22,0.52
2025-02-23,2.39
2025-02-24,2.62
2025-02-25,3.26
2025-02-26,5.3
2025-02-27,6.64
2025-02-28,7.2
2025-02-29,3.31
2025-03-01,-4.32
2025-03-02,2.52
2025-03-03,3.81
2025-03-04,8.16
2025-03-05,7.92
2025-03-06,6.82
2025-03-07,3.85
2025-03-08,2.78
2025-03-09,2.4
2025-03-10,5.72
2025-03-11,7.95
2025-03-12,6.09
2025-03-13,7.05
2025-03-14,8.84
2025-03-15,8.71
2025-03-16,12.18
2025-03-17,7.52
2025-03-18,7.95
2025-03-19,6.09
2025-03-20,4.31
2025-03-21,6.66
2025-03-22,12.54
2025-03-23,13.65
2025-03-24,17.45
2025-03-25,8.57
2025-03-26,8.46
2025-03-27,12.1
2025-03-28,9.39
2025-03-29,7.6
2025-03-30,9.55
2025-03-31,12.11
2025-04-01,13.32
2025-04-02,18.24
2025-04-03,15.95
2025-04-04,15.81
2025-04-05,12.92
2025-04-06,12.99
2025-04-07,16.19
2025-04-08,16.66
2025-04-09,15.7
2025-04-10,14.22
2025-04-11,16.29
2025-04-12,17.84
2025-04-13,19.96
2025-04-14,22.59
2025-04-15,13.44
2025-04-16,12.46
2025-04-17,15.65
2025-04-18,17.86
2025-04-19,18.71
2025-04-20,14.62
2025-04-21,17.69
2025-04-22,19.04
2025-04-23,17.21
2025-04-24,12.59
2025-04-25,15.1
2025-04-26,18.31
2025-04-27,18.39
2025-04-28,22.1
2025-04-29,20.35
2025-04-30,17.1
2025-05-01,18.05
2025-05-02,18.06
2025-05-03,20.25
2025-05-04,21.75
2025-05-05,16.8
2025-05-06,13.52
2025-05-07,13.36
2025-05-08,15.5
2025-05-09,16.9
2025-05-10,18.9
2025-05-11,16.26
2025-05-12,17.52
2025-05-13,19.1
2025-05-14,19.21
2025-05-15,11.25
2025-05-16,15.52
2025-05-17,19.86
2025-05-18,21.15
2025-05-19,21.85
2025-05-20,19.19
2025-05-21,21.11
2025-05-22,20.24
2025-05-23,19.84
2025-05-24,20.92
2025-05-25,21.46
2025-05-26,18.64
2025-05-27,19.43
2025-05-28,20.96
2025-05-29,21.92
2025-05-30,21.71
2025-05-31,20.2
2025-06-01,20.32
2025-06-02,21.07
2025-06-03,22.96
2025-06-04,23.55
2025-06-05,23.46
2025-06-06,23.51
2025-06-07,22.54
2025-06-08,20.85
2025-06-09,23.36
2025-06-10,24.99
2025-06-11,24.39
2025-06-12,25.4
2025-06-13,27.01
2025-06-14,26.49
2025-06-15,23.56
2025-06-16,23.88
2025-06-17,24.99
2025-06-18,25.78
2025-06-19,29.29
2025-06-20,28.94
2025-06-21,27.79
2025-06-22,23.04
2025-06-23,25.06
2025-06-24,23.63
2025-06-25,22.85
2025-06-26,25.62
2025-06-27,26.89
2025-06-28,27.05
2025-06-29,26.71
2025-06-30,23.31
2025-07-01,27.1
2025-07-02,23.92
2025-07-03,24.54
2025-07-04,26.3
2025-07-05,23.78
2025-07-06,25.4
2025-07-07,25.07
2025-07-08,23.6
2025-07-09,24.8
2025-07-10,27.0
2025-07-11,24.77
2025-07-12,26.45
2025-07-13,28.54
2025-07-14,28.69
2025-07-15,29.14
2025-07-16,26.22
2025-07-17,26.44
2025-07-18,24.55
2025-07-19,27.27
2025-07-20,26.53
2025-07-21,27.8
2025-07-22,27.7
2025-07-23,26.79
2025-07-24,28.49
2025-07-25,29.32
2025-07-26,30.46
2025-07-27,29.86
2025-07-28,29.46
2025-07-29,27.35
2025-07-30,28.9
2025-07-31,29.8
2025-08-01,30.12
2025-08-02,29.63
2025-08-03,31.0
2025-08-04,32.39
2025-08-05,30.79
2025-08-06,29.96
2025-08-07,30.04
2025-08-08,28.12
2025-08-09,30.24
2025-08-10,31.2
2025-08-11,31.5
2025-08-12,32.02
2025-08-13,31.45
2025-08-14,30.51
2025-08-15,30.56
2025-08-16,31.08
2025-08-17,30.64
2025-08-18,30.18
2025-08-19,31.81
2025-08-20,31.73
2025-08-21,29.05
2025-08-22,28.5
2025-08-23,28.16
2025-08-24,28.4
2025-08-25,28.71
2025-08-26,28.67
2025-08-27,26.95
2025-08-28,29.26
2025-08-29,29.38
2025-08-30,28.45
2025-08-31,28.26
2025-09-01,26.92
2025-09-02,25.36
2025-09-03,27.86
2025-09-04,28.65
2025-09-05,25.99
2025-09-06,23.96
2025-09-07,27.09
2025-09-08,27.74
2025-09-09,29.73
2025-09-10,30.52
2025-09-11,29.11
2025-09-12,25.75
2025-09-13,26.66
2025-09-14,28.16
2025-09-15,27.49
2025-09-16,29.0
2025-09-17,29.8
2025-09-18,30.22
2025-09-19,29.41
2025-09-20,22.89
2025-09-21,20.17
2025-09-22,21.58
2025-09-23,21.24
2025-09-24,22.51
2025-09-25,24.9
2025-09-26,24.12
2025-09-27,23.88
2025-09-28,23.68
2025-09-29,24.24
2025-09-30,23.99
2025-10-01,17.0
2025-10-02,16.05
2025-10-03,17.2
2025-10-04,18.55
2025-10-05,18.79
2025-10-06,16.72
2025-10-07,17.74
2025-10-08,18.56
2025-10-09,19.88
2025-10-10,19.17
2025-10-11,18.95
2025-10-12,18.89
2025-10-13,20.15
2025-10-14,19.84
2025-10-15,19.19
2025-10-16,18.96
2025-10-17,21.19
2025-10-18,17.11
2025-10-19,16.01
2025-10-20,13.45
2025-10-21,16.46
2025-10-22,15.3
2025-10-23,12.34
2025-10-24,14.33
2025-10-25,16.62
2025-10-26,18.93
2025-10-27,16.27
2025-10-28,16.84
2025-10-29,15.46
2025-10-30,16.46
2025-10-31,17.36
2025-11-01,16.63
2025-11-02,18.75
2025-11-03,18.7
2025-11-04,13.22
2025-11-05,9.94
2025-11-06,8.11
2025-11-07,9.54
2025-11-08,12.4
2025-11-09,14.31
2025-11-10,14.81
2025-11-11,15.64
2025-11-12,13.86
2025-11-13,16.01
2025-11-14,15.62
2025-11-15,18.25
2025-11-16,15.24
2025-11-17,5.62
2025-11-18,4.04
2025-11-19,6.64
2025-11-20,7.78
2025-11-21,9.79
2025-11-22,6.78
2025-11-23,7.81
2025-11-24,8.75
2025-11-25,12.61
2025-11-26,4.05
2025-11-27,-0.05
2025-11-28,1.08
2025-11-29,1.92
2025-11-30,3.94
2025-12-01,7.35
2025-12-02,5.59
2025-12-03,2.31
2025-12-04,3.4
2025-12-05,5.06
2025-12-06,1.71
2025-12-07,0.35
2025-12-08,0.45
2025-12-09,2.24
2025-12-10,3.99
2025-12-11,2.45
2025-12-12,1.64
2025-12-13,1.02
2025-12-14,0.51
2025-12-15,1.32
2025-12-16,0.71
2025-12-17,-0.98
2025-12-18,-3.1
2025-12-19,0.35
2025-12-20,2.25
2025-12-21,-2.29
2025-12-22,-1.81
2025-12-23,1.4
2025-12-24,1.0
2025-12-25,3.96
2025-12-26,-1.64
2025-12-27,-1.96
2025-12-28,-1.4
2025-12-29,3.56
2025-12-30,5.21
2025-12-31,0.69
