date,daily_avg_temp
2025-01-01,0.76
2025-01-02,-0.7
2025-01-03,-2.17
2025-01-04,-0.55
2025-01-05,0.78
2025-01-06,-1.36
2025-01-07,-3.48
2025-01-08,-5.34
2025-01-09,-11.32
2025-01-10,-8.25
2025-01-11,-6.31
2025-01-12,-4.19
2025-01-13,0.46
2025-01-14,0.36
2025-01-15,-3.85
2025-01-16,-1.81
2025-01-17,-1.44
2025-01-18,0.71
2025-01-19,2.76
2025-01-20,1.45
2025-01-21,2.06
2025-01-22,1.29
2025-01-23,0.38
2025-01-24,1.81
2025-01-25,3.74
2025-01-26,3.61
2025-01-27,-2.33
2025-01-28,-4.92
2025-01-29,-5.59
2025-01-30,-2.66
2025-01-31,-1.44
2025-02-01,-0.01
2025-02-02,1.34
2025-02-03,-6.94
2025-02-04,-9.65
2025-02-05,-9.16
2025-02-06,-5.21
2025-02-07,-9.98
2025-02-08,-8.16
2025-02-09,-4.74
2025-02-10,-3.7
2025-02-11,0.6
2025-02-12,-1.35
2025-02-13,0.6
2025-02-14,2.41
2025-02-15,2.95
2025-02-16,3.38
2025-02-17,-1.32
2025-02-18,-2.65
2025-02-19,-3.82
2025-02-20,-3.59
2025-02-21,-2.28
2025-02-22,-2.74
2025-02-23,-3.76
2025-02-24,-1.28
2025-02-25,3.41
2025-02-26,2.04
2025-02-27,5.24
2025-02-28,5.56
2025-03-01,7.6
2025-03-02,5.99
2025-03-03,3.01
2025-03-04,1.85
2025-03-05,3.36
2025-03-06,4.15
2025-03-07,5.15
2025-03-08,4.65
2025-03-09,5.79
2025-03-10,6.74
2025-03-11,9.36
2025-03-12,6.95
2025-03-13,8.74
2025-03-14,12.44
2025-03-15,10.46
2025-03-16,2.36
2025-03-17,2.3
2025-03-18,1.2
2025-03-19,2.48
2025-03-20,9.0
2025-03-21,10.8
2025-03-22,11.96
2025-03-23,16.0
2025-03-24,14.31
2025-03-25,10.59
2025-03-26,16.56
2025-03-27,10.06
2025-03-28,5.14
2025-03-29,1.79
2025-03-30,2.59
2025-03-31,7.01
2025-04-01,9.04
2025-04-02,8.05
2025-04-03,9.26
2025-04-04,10.69
2025-04-05,7.05
2025-04-06,9.6
2025-04-07,14.46
2025-04-08,12.12
2025-04-09,12.26
2025-04-10,12.19
2025-04-11,16.23
2025-04-12,9.8
2025-04-13,5.05
2025-04-14,3.39
2025-04-15,8.81
2025-04-16,15.84
2025-04-17,19.67
2025-04-18,18.0
2025-04-19,13.1
2025-04-20,16.95
2025-04-21,20.99
2025-04-22,14.24
2025-04-23,15.26
2025-04-24,14.18
2025-04-25,11.97
2025-04-26,14.39
2025-04-27,14.55
2025-04-28,13.7
2025-04-29,13.96
2025-04-30,18.32
2025-05-01,11.65
2025-05-02,13.2
2025-05-03,10.26
2025-05-04,13.51
2025-05-05,10.7
2025-05-06,14.18
2025-05-07,14.15
2025-05-08,17.67
2025-05-09,13.71
2025-05-10,11.86
2025-05-11,13.05
2025-05-12,16.62
2025-05-13,18.72
2025-05-14,21.54
2025-05-15,18.43
2025-05-16,17.96
2025-05-17,17.02
2025-05-18,14.8
2025-05-19,17.76
2025-05-20,23.3
2025-05-21,24.42
2025-05-22,21.9
2025-05-23,16.59
2025-05-24,14.34
2025-05-25,16.71
2025-05-26,18.76
2025-05-27,19.87
2025-05-28,19.54
2025-05-29,20.61
2025-05-30,20.48
2025-05-31,20.63
2025-06-01,21.91
2025-06-02,19.59
2025-06-03,20.09
2025-06-04,20.25
2025-06-05,21.21
2025-06-06,23.45
2025-06-07,22.49
2025-06-08,24.06
2025-06-09,23.17
2025-06-10,19.95
2025-06-11,22.19
2025-06-12,24.53
2025-06-13,22.41
2025-06-14,25.65
2025-06-15,25.03
2025-06-16,22.34
2025-06-17,23.49
2025-06-18,24.42
2025-06-19,27.38
2025-06-20,22.5
2025-06-21,20.61
2025-06-22,23.14
2025-06-23,25.46
2025-06-24,22.29
2025-06-25,19.86
2025-06-26,21.84
2025-06-27,24.26
2025-06-28,25.42
2025-06-29,26.36
2025-06-30,27.5
2025-07-01,27.84
2025-07-02,27.63
2025-07-03,27.46
2025-07-04,26.4
2025-07-05,27.5
2025-07-06,28.26
2025-07-07,18.71
2025-07-08,30.59
2025-07-09,30.33
2025-07-10,29.33
2025-07-11,28.64
2025-07-12,28.64
2025-07-13,25.96
2025-07-14,22.51
2025-07-15,23.09
2025-07-16,21.84
2025-07-17,22.3
2025-07-18,23.19
2025-07-19,23.88
2025-07-20,26.55
2025-07-21,27.89
2025-07-22,27.25
2025-07-23,27.72
2025-07-24,28.37
2025-07-25,29.55
2025-07-26,30.06
2025-07-27,31.22
2025-07-28,30.5
2025-07-29,30.51
2025-07-30,29.95
2025-07-31,28.56
2025-08-01,28.84
2025-08-02,29.21
2025-08-03,26.11
2025-08-04,27.35
2025-08-05,28.55
2025-08-06,25.96
2025-08-07,26.45
2025-08-08,26.29
2025-08-09,22.08
2025-08-10,26.51
2025-08-11,24.85
2025-08-12,27.91
2025-08-13,23.78
2025-08-14,24.91
2025-08-15,26.39
2025-08-16,27.18
2025-08-17,27.36
2025-08-18,27.88
2025-08-19,27.6
2025-08-20,28.03
2025-08-21,27.69
2025-08-22,28.04
2025-08-23,27.65
2025-08-24,28.26
2025-08-25,27.19
2025-08-26,25.55
2025-08-27,26.31
2025-08-28,28.0
2025-08-29,27.86
2025-08-30,26.33
2025-08-31,27.69
2025-09-01,23.85
2025-09-02,24.39
2025-09-03,26.13
2025-09-04,23.98
2025-09-05,27.37
2025-09-06,25.64
2025-09-07,22.71
2025-09-08,23.31
2025-09-09,20.88
2025-09-10,22.65
2025-09-11,24.09
2025-09-12,22.2
2025-09-13,21.97
2025-09-14,22.5
2025-09-15,23.79
2025-09-16,22.91
2025-09-17,12.19
2025-09-18,20.3
2025-09-19,18.24
2025-09-20,19.19
2025-09-21,19.21
2025-09-22,20.05
2025-09-23,21.16
2025-09-24,20.52
2025-09-25,20.11
2025-09-26,19.4
2025-09-27,21.32
2025-09-28,18.04
2025-09-29,19.04
2025-09-30,18.26
2025-10-01,19.29
2025-10-02,20.95
2025-10-03,20.39
2025-10-04,21.52
2025-10-05,19.81
2025-10-06,16.06
2025-10-07,17.74
2025-10-08,20.49
2025-10-09,18.21
2025-10-10,16.69
2025-10-11,19.46
2025-10-12,17.91
2025-10-13,14.61
2025-10-14,17.23
2025-10-15,19.21
2025-10-16,17.95
2025-10-17,18.64
2025-10-18,14.78
2025-10-19,12.08
2025-10-20,9.07
2025-10-21,8.91
2025-10-22,13.04
2025-10-23,13.41
2025-10-24,14.5
2025-10-25,13.1
2025-10-26,10.44
2025-10-27,5.28
2025-10-28,6.98
2025-10-29,9.22
2025-10-30,11.86
2025-10-31,14.04
2025-11-01,10.96
2025-11-02,4.94
2025-11-03,6.2
2025-11-04,8.0
2025-11-05,9.44
2025-11-06,10.69
2025-11-07,12.61
2025-11-08,12.72
2025-11-09,11.65
2025-11-10,6.25
2025-11-11,7.9
2025-11-12,9.05
2025-11-13,9.15
2025-11-14,6.64
2025-11-15,7.89
2025-11-16,10.67
2025-11-17,0.94
2025-11-18,0.41
2025-11-19,2.42
2025-11-20,5.82
2025-11-21,7.36
2025-11-22,7.79
2025-11-23,11.19
2025-11-24,10.31
2025-11-25,5.54
2025-11-26,5.26
2025-11-27,3.48
2025-11-28,1.04
2025-11-29,6.81
2025-11-30,10.79
2025-12-01,3.89
2025-12-02,-2.71
2025-12-03,-7.19
2025-12-04,-3.8
2025-12-05,-2.59
2025-12-06,1.95
2025-12-07,7.19
2025-12-08,0.38
2025-12-09,1.85
2025-12-10,4.45
2025-12-11,1.18
2025-12-12,2.65
2025-12-13,0.94
2025-12-14,-2.02
2025-12-15,0.98
2025-12-16,3.22
2025-12-17,2.09
2025-12-18,0.8
2025-12-19,5.58
2025-12-20,3.85
2025-12-21,-2.91
2025-12-22,-0.46
2025-12-23,2.1
2025-12-24,0.72
2025-12-25,-6.41
2025-12-26,-7.65
2025-12-27,-1.38
2025-12-28,2.72
2025-12-29,2.3
2025-12-30,-1.38
2025-12-31,-7.24
