date,daily_avg_temp
2025-04-26,16.27
2025-04-27,14.9
2025-04-28,14.94
2025-04-29,13.58
2025-04-30,11.5
2025-05-01,10.48
2025-05-02,12.8
2025-05-03,15.1
2025-05-04,14.59
2025-05-05,13.86
2025-05-06,18.35
2025-05-07,12.58
2025-05-08,15.08
2025-05-09,16.16
2025-05-10,13.09
2025-05-11,21.04
2025-05-12,22.43
2025-05-13,23.34
2025-05-14,24.1
2025-05-15,21.19
2025-05-16,16.56
2025-05-17,7.39
2025-05-18,18.28
2025-05-19,22.48
2025-05-20,18.24
2025-05-21,16.17
2025-05-22,19.14
2025-05-23,20.43
2025-05-24,18.2
2025-05-25,15.36
2025-05-26,19.35
2025-05-27,15.06
2025-05-28,16.13
2025-05-29,15.96
2025-05-30,20.26
2025-05-31,12.32
2025-06-01,21.65
2025-06-02,24.57
2025-06-03,17.64
2025-06-04,19.5
2025-06-05,21.31
2025-06-06,23.0
2025-06-07,21.94
2025-06-08,24.71
2025-06-09,27.3
2025-06-10,24.81
2025-06-11,21.67
2025-06-12,24.9
2025-06-13,23.34
2025-06-14,24.71
2025-06-15,23.39
2025-06-16,24.7
2025-06-17,21.69
2025-06-18,19.88
2025-06-19,13.59
2025-06-20,23.25
2025-06-21,24.54
2025-06-22,23.78
2025-06-23,22.03
2025-06-24,23.92
2025-06-25,24.35
2025-06-26,23.6
2025-06-27,25.81
2025-06-28,24.16
2025-06-29,24.72
2025-06-30,25.17
2025-07-01,28.11
2025-07-02,27.76
2025-07-03,23.02
2025-07-04,21.61
2025-07-05,24.61
2025-07-06,26.46
2025-07-07,26.85
2025-07-08,26.04
2025-07-09,25.71
2025-07-10,26.19
2025-07-11,26.27
2025-07-12,18.74
2025-07-13,29.6
2025-07-14,29.92
2025-07-15,29.25
2025-07-16,28.84
2025-07-17,29.7
2025-07-18,29.16
2025-07-19,26.35
2025-07-20,28.39
2025-07-21,32.09
2025-07-22,32.04
2025-07-23,31.9
2025-07-24,32.43
2025-07-25,32.06
2025-07-26,32.13
2025-07-27,32.0
2025-07-28,29.91
2025-07-29,29.71
2025-07-30,30.56
2025-07-31,29.71
2025-08-01,26.83
2025-08-02,26.85
2025-08-03,29.16
2025-08-04,29.07
2025-08-05,30.69
2025-08-06,28.64
2025-08-07,29.45
2025-08-08,27.83
2025-08-09,19.59
2025-08-10,28.41
2025-08-11,28.29
2025-08-12,26.96
2025-08-13,27.32
2025-08-14,26.35
2025-08-15,27.74
2025-08-16,27.51
2025-08-17,25.53
2025-08-18,25.1
2025-08-19,27.08
2025-08-20,27.75
2025-08-21,23.45
2025-08-22,24.78
2025-08-23,23.03
2025-08-24,24.95
2025-08-25,24.9
2025-08-26,26.35
2025-08-27,21.64
2025-08-28,24.23
2025-08-29,23.63
2025-08-30,25.15
2025-08-31,19.81
2025-09-01,22.76
2025-09-02,23.52
2025-09-03,24.86
2025-09-04,23.97
2025-09-05,23.88
2025-09-06,21.98
2025-09-07,20.74
2025-09-08,13.5
2025-09-09,24.43
2025-09-10,24.39
2025-09-11,25.04
2025-09-12,25.76
2025-09-13,25.51
2025-09-14,24.85
2025-09-15,23.83
2025-09-16,24.09
2025-09-17,23.86
2025-09-18,24.92
2025-09-19,24.11
2025-09-20,24.1
2025-09-21,21.75
2025-09-22,21.06
2025-09-23,21.84
2025-09-24,22.92
2025-09-25,21.87
2025-09-26,23.01
2025-09-27,22.08
2025-09-28,21.94
2025-09-29,19.96
2025-09-30,21.56
2025-10-01,21.49
2025-10-02,22.03
2025-10-03,24.19
2025-10-04,24.45
2025-10-05,23.01
2025-10-06,20.04
2025-10-07,20.16
2025-10-08,20.05
2025-10-09,22.79
2025-10-10,17.97
2025-10-11,17.12
2025-10-12,18.19
2025-10-13,20.51
2025-10-14,20.3
2025-10-15,19.06
2025-10-16,7.36
2025-10-17,7.31
2025-10-18,12.15
2025-10-19,10.51
2025-10-20,10.42
2025-10-21,10.89
2025-10-22,12.15
2025-10-23,12.22
2025-10-24,12.42
2025-10-25,12.79
2025-10-26,14.88
2025-10-27,13.06
2025-10-28,14.86
2025-10-29,15.66
2025-10-30,14.54
2025-10-31,15.0
2025-11-01,12.66
2025-11-02,12.19
2025-11-03,13.24
2025-11-04,12.36
2025-11-05,14.37
2025-11-06,15.47
2025-11-07,17.45
2025-11-08,5.78
2025-11-09,4.7
2025-11-10,5.71
2025-11-11,6.3
2025-11-12,5.72
2025-11-13,10.74
2025-11-14,11.55
2025-11-15,10.89
2025-11-16,8.9
2025-11-17,9.94
2025-11-18,13.31
2025-11-19,12.61
2025-11-20,11.24
2025-11-21,3.1
2025-11-22,1.69
2025-11-23,1.02
2025-11-24,6.7
2025-11-25,-1.48
2025-11-26,4.16
2025-11-27,4.34
2025-11-28,7.06
2025-11-29,10.21
2025-11-30,3.76
2025-12-01,-0.61
2025-12-02,4.09
2025-12-03,1.59
2025-12-04,2.95
2025-12-05,4.59
2025-12-06,7.61
2025-12-07,7.94
2025-12-08,8.15
2025-12-09,8.49
2025-12-10,7.26
2025-12-11,6.62
2025-12-12,-0.39
2025-12-13,0.43
2025-12-14,6.59
2025-12-15,7.49
2025-12-16,4.88
2025-12-17,-6.76
2025-12-18,-2.06
2025-12-19,1.82
2025-12-20,7.96
2025-12-21,4.54
2025-12-22,3.55
2025-12-23,4.86
2025-12-24,-3.79
2025-12-25,-11.71
2025-12-26,-9.89
2025-12-27,-4.97
2025-12-28,-0.88
2025-12-29,0.41
2025-12-30,-3.48
2025-12-31,-5.85
