date,daily_avg_temp
2025-01-01,-2.69
2025-01-02,-4.45
2025-01-03,-3.9
2025-01-04,-1.6
2025-01-05,-6.68
2025-01-06,-7.91
2025-01-07,-14.43
2025-01-08,-13.32
2025-01-09,-9.96
2025-01-10,-5.96
2025-01-11,-5.12
2025-01-12,-2.31
2025-01-13,2.97
2025-01-14,3.68
2025-01-15,2.59
2025-01-16,-5.7
2025-01-17,-2.75
2025-01-18,-5.06
2025-01-19,-3.9
2025-01-20,2.69
2025-01-21,4.54
2025-01-22,5.8
2025-01-23,7.4
2025-01-24,7.11
2025-01-25,7.91
2025-01-26,3.99
2025-01-27,2.72
2025-01-28,-5.21
2025-01-29,-5.78
2025-01-30,0.54
2025-01-31,5.81
2025-02-01,2.26
2025-02-02,-5.5
2025-02-03,-1.36
2025-02-04,-1.91
2025-02-05,4.66
2025-02-06,7.39
2025-02-07,1.19
2025-02-08,-2.31
2025-02-09,1.55
2025-02-10,5.18
2025-02-11,5.46
2025-02-12,6.1
2025-02-13,8.21
2025-02-14,9.24
2025-02-15,-1.76
2025-02-16,-5.54
2025-02-17,-7.76
2025-02-18,-3.36
2025-02-19,5.84
2025-02-20,8.19
2025-02-21,11.68
2025-02-22,4.69
2025-02-23,0.34
2025-02-24,3.85
2025-02-25,4.56
2025-02-26,9.25
2025-02-27,9.14
2025-02-28,8.31
2025-03-01,3.2
2025-03-02,3.3
2025-03-03,6.11
2025-03-04,7.52
2025-03-05,9.46
2025-03-06,5.89
2025-03-07,6.32
2025-03-08,7.29
2025-03-09,7.28
2025-03-10,9.35
2025-03-11,11.29
2025-03-12,9.72
2025-03-13,9.26
2025-03-14,9.54
2025-03-15,11.54
2025-03-16,7.42
2025-03-17,9.76
2025-03-18,13.29
2025-03-19,14.84
2025-03-20,7.89
2025-03-21,5.72
2025-03-22,7.42
2025-03-23,11.02
2025-03-24,4.4
2025-03-25,10.89
2025-03-26,14.17
2025-03-27,12.01
2025-03-28,9.3
2025-03-29,10.38
2025-03-30,12.09
2025-03-31,16.13
2025-04-01,17.25
2025-04-02,19.16
2025-04-03,12.91
2025-04-04,11.98
2025-04-05,13.26
2025-04-06,14.12
2025-04-07,14.59
2025-04-08,13.14
2025-04-09,13.71
2025-04-10,13.09
2025-04-11,16.54
2025-04-12,13.06
2025-04-13,9.35
2025-04-14,9.52
2025-04-15,13.18
2025-04-16,11.26
2025-04-17,10.0
2025-04-18,10.64
2025-04-19,13.62
2025-04-20,15.71
2025-04-21,20.72
2025-04-22,21.54
2025-04-23,19.16
2025-04-24,17.6
2025-04-25,18.21
2025-04-26,16.54
2025-04-27,15.43
2025-04-28,15.59
2025-04-29,14.03
2025-04-30,12.04
2025-05-01,10.68
2025-05-02,13.55
2025-05-03,15.69
2025-05-04,14.28
2025-05-05,14.42
2025-05-06,18.34
2025-05-07,13.18
2025-05-08,15.89
2025-05-09,17.35
2025-05-10,13.84
2025-05-11,20.45
2025-05-12,21.71
2025-05-13,22.63
2025-05-14,23.61
2025-05-15,20.99
2025-05-16,16.65
2025-05-17,7.64
2025-05-18,18.65
2025-05-19,21.6
2025-05-20,18.25
2025-05-21,16.62
2025-05-22,19.46
2025-05-23,20.1
2025-05-24,18.72
2025-05-25,15.81
2025-05-26,19.89
2025-05-27,15.78
2025-05-28,16.55
2025-05-29,16.0
2025-05-30,20.27
2025-05-31,11.65
2025-06-01,21.05
2025-06-02,24.17
2025-06-03,17.54
2025-06-04,20.07
2025-06-05,21.79
2025-06-06,23.46
2025-06-07,21.47
2025-06-08,23.69
2025-06-09,26.6
2025-06-10,24.62
2025-06-11,21.42
2025-06-12,24.98
2025-06-13,23.86
2025-06-14,25.08
2025-06-15,23.41
2025-06-16,24.26
2025-06-17,21.86
2025-06-18,20.45
2025-06-19,13.78
2025-06-20,23.74
2025-06-21,24.3
2025-06-22,23.21
2025-06-23,22.49
2025-06-24,23.99
2025-06-25,24.64
2025-06-26,23.25
2025-06-27,24.99
2025-06-28,23.84
2025-06-29,24.45
2025-06-30,24.8
2025-07-01,27.21
2025-07-02,27.22
2025-07-03,22.86
2025-07-04,21.95
2025-07-05,24.3
2025-07-06,26.45
2025-07-07,26.19
2025-07-08,26.18
2025-07-09,25.54
2025-07-10,26.78
2025-07-11,26.29
2025-07-12,18.34
2025-07-13,29.12
2025-07-14,30.19
2025-07-15,28.68
2025-07-16,28.67
2025-07-17,29.03
2025-07-18,28.81
2025-07-19,27.0
2025-07-20,28.95
2025-07-21,31.36
2025-07-22,31.71
2025-07-23,31.56
2025-07-24,32.25
2025-07-25,31.88
2025-07-26,31.16
2025-07-27,31.22
2025-07-28,30.45
2025-07-29,30.12
2025-07-30,30.7
2025-07-31,30.17
2025-08-01,27.02
2025-08-02,27.44
2025-08-03,29.29
2025-08-04,29.74
2025-08-05,30.36
2025-08-06,27.62
2025-08-07,28.8
2025-08-08,27.1
2025-08-09,19.69
2025-08-10,28.59
2025-08-11,28.15
2025-08-12,27.11
2025-08-13,27.5
2025-08-14,26.3
2025-08-15,27.64
2025-08-16,27.47
2025-08-17,25.56
2025-08-18,25.22
2025-08-19,26.87
2025-08-20,27.47
2025-08-21,24.06
2025-08-22,25.58
2025-08-23,23.31
2025-08-24,24.95
2025-08-25,25.54
2025-08-26,26.76
2025-08-27,22.63
2025-08-28,24.81
2025-08-29,24.42
2025-08-30,25.27
2025-08-31,20.36
2025-09-01,23.06
2025-09-02,23.99
2025-09-03,24.54
2025-09-04,23.91
2025-09-05,24.0
2025-09-06,21.81
2025-09-07,20.44
2025-09-08,13.74
2025-09-09,24.12
2025-09-10,24.62
2025-09-11,24.8
2025-09-12,25.67
2025-09-13,25.31
2025-09-14,24.86
2025-09-15,23.71
2025-09-16,24.14
2025-09-17,23.94
2025-09-18,25.16
2025-09-19,24.19
