date,daily_avg_temp
2025-01-01,-2.52
2025-01-02,-5.86
2025-01-03,-4.88
2025-01-04,-3.39
2025-01-05,-2.58
2025-01-06,1.24
2025-01-07,-1.16
2025-01-08,2.01
2025-01-09,-6.61
2025-01-10,0.51
2025-01-11,0.98
2025-01-12,5.94
2025-01-13,7.61
2025-01-14,4.45
2025-01-15,-2.2
2025-01-16,-5.26
2025-01-17,-3.42
2025-01-18,-3.44
2025-01-19,1.35
2025-01-20,-7.0
2025-01-21,-3.29
2025-01-22,-0.92
2025-01-23,-4.82
2025-01-24,-15.81
2025-01-25,-9.75
2025-01-26,-6.31
2025-01-27,-7.84
2025-01-28,-5.56
2025-01-29,-0.59
2025-01-30,-1.8
2025-01-31,3.14
2025-02-01,-0.41
2025-02-02,-2.06
2025-02-03,-2.04
2025-02-04,-0.99
2025-02-05,0.75
2025-02-06,1.81
2025-02-07,2.48
2025-02-08,1.15
2025-02-09,4.94
2025-02-10,1.98
2025-02-11,1.79
2025-02-12,4.54
2025-02-13,2.95
2025-02-14,0.84
2025-02-15,2.68
2025-02-16,0.39
2025-02-17,3.92
2025-02-18,5.22
2025-02-19,2.1
2025-02-20,-1.61
2025-02-21,-1.57
2025-02-22,1.27
2025-02-23,3.1
2025-02-24,2.12
2025-02-25,0.44
2025-02-26,1.91
2025-02-27,3.08
2025-02-28,5.32
2025-03-01,4.35
2025-03-02,0.89
2025-03-03,4.55
2025-03-04,6.11
2025-03-05,6.66
2025-03-06,9.28
2025-03-07,10.74
2025-03-08,12.54
2025-03-09,7.62
2025-03-10,13.55
2025-03-11,14.28
2025-03-12,2.78
2025-03-13,2.99
2025-03-14,9.38
2025-03-15,6.71
2025-03-16,4.14
2025-03-17,7.16
2025-03-18,6.92
2025-03-19,7.34
2025-03-20,8.91
2025-03-21,12.65
2025-03-22,17.76
2025-03-23,15.52
2025-03-24,12.44
2025-03-25,12.1
2025-03-26,7.48
2025-03-27,6.55
2025-03-28,8.49
2025-03-29,10.86
2025-03-30,12.76
2025-03-31,14.96
2025-04-01,17.33
2025-04-02,16.14
2025-04-03,18.03
2025-04-04,16.0
2025-04-05,10.41
2025-04-06,7.34
2025-04-07,8.35
2025-04-08,7.98
2025-04-09,10.2
2025-04-10,14.8
2025-04-11,9.94
2025-04-12,9.35
2025-04-13,5.51
2025-04-14,15.39
2025-04-15,10.79
2025-04-16,10.22
2025-04-17,14.04
2025-04-18,12.03
2025-04-19,19.39
2025-04-20,14.51
2025-04-21,15.94
2025-04-22,14.38
2025-04-23,16.48
2025-04-24,13.99
