date,daily_avg_temp
2025-01-01,-4.42
2025-01-02,-5.78
2025-01-03,-5.99
2025-01-04,-3.48
2025-01-05,-8.26
2025-01-06,-8.96
2025-01-07,-15.6
2025-01-08,-14.89
2025-01-09,-11.96
2025-01-10,-8.1
2025-01-11,-8.3
2025-01-12,-3.76
2025-01-13,0.89
2025-01-14,1.86
2025-01-15,1.04
2025-01-16,-7.02
2025-01-17,-4.14
2025-01-18,-7.11
2025-01-19,-6.22
2025-01-20,0.89
2025-01-21,3.76
2025-01-22,4.31
2025-01-23,5.78
2025-01-24,5.71
2025-01-25,6.68
2025-01-26,2.26
2025-01-27,1.19
2025-01-28,-7.0
2025-01-29,-7.75
2025-01-30,-1.64
2025-01-31,4.12
2025-02-01,0.62
2025-02-02,-6.74
2025-02-03,-2.8
2025-02-04,-3.61
2025-02-05,2.71
2025-02-06,5.6
2025-02-07,0.45
2025-02-08,-3.86
2025-02-09,-0.29
2025-02-10,2.92
2025-02-11,3.48
2025-02-12,5.32
2025-02-13,7.6
2025-02-14,8.06
2025-02-15,-3.19
2025-02-16,-7.18
2025-02-17,-9.07
2025-02-18,-5.49
2025-02-19,4.28
2025-02-20,7.46
2025-02-21,10.81
2025-02-22,4.05
2025-02-23,-0.44
2025-02-24,2.49
2025-02-25,2.65
2025-02-26,7.51
2025-02-27,7.54
2025-02-28,7.2
2025-03-01,1.4
2025-03-02,0.3
2025-03-03,3.81
2025-03-04,5.31
2025-03-05,8.66
2025-03-06,3.96
2025-03-07,4.81
2025-03-08,5.95
2025-03-09,5.54
2025-03-10,7.91
2025-03-11,10.29
2025-03-12,8.14
2025-03-13,8.44
2025-03-14,8.09
2025-03-15,9.84
2025-03-16,6.09
2025-03-17,8.11
2025-03-18,12.28
2025-03-19,13.78
2025-03-20,6.82
2025-03-21,3.59
2025-03-22,5.62
2025-03-23,8.81
2025-03-24,2.44
2025-03-25,9.9
2025-03-26,12.7
2025-03-27,10.16
2025-03-28,7.66
2025-03-29,8.12
2025-03-30,10.4
2025-03-31,14.74
2025-04-01,16.09
2025-04-02,17.6
2025-04-03,11.2
2025-04-04,9.15
2025-04-05,11.49
2025-04-06,12.68
2025-04-07,12.83
2025-04-08,12.05
2025-04-09,11.92
2025-04-10,11.06
2025-04-11,15.12
2025-04-12,11.68
2025-04-13,7.91
2025-04-14,8.15
2025-04-15,11.41
2025-04-16,8.4
2025-04-17,7.93
2025-04-18,9.07
2025-04-19,11.9
2025-04-20,14.04
2025-04-21,19.19
2025-04-22,19.95
2025-04-23,17.04
2025-04-24,16.28
2025-04-25,15.85
2025-04-26,14.68
2025-04-27,13.9
2025-04-28,12.66
2025-04-29,12.44
2025-04-30,10.49
2025-05-01,8.59
2025-05-02,11.8
2025-05-03,13.42
2025-05-04,12.6
2025-05-05,11.59
2025-05-06,16.11
2025-05-07,11.78
2025-05-08,13.55
2025-05-09,14.71
2025-05-10,11.5
2025-05-11,18.99
2025-05-12,19.41
2025-05-13,21.77
2025-05-14,23.35
2025-05-15,20.41
2025-05-16,15.0
2025-05-17,5.89
2025-05-18,16.02
2025-05-19,18.82
2025-05-20,17.0
2025-05-21,14.71
2025-05-22,17.49
2025-05-23,18.92
2025-05-24,17.46
2025-05-25,13.28
2025-05-26,17.79
2025-05-27,13.55
2025-05-28,14.36
2025-05-29,13.12
2025-05-30,18.21
2025-05-31,9.96
2025-06-01,18.79
2025-06-02,22.54
2025-06-03,16.44
2025-06-04,18.11
2025-06-05,19.7
2025-06-06,21.49
2025-06-07,19.62
2025-06-08,22.61
2025-06-09,24.86
2025-06-10,22.9
2025-06-11,19.91
2025-06-12,23.54
2025-06-13,23.56
2025-06-14,24.2
2025-06-15,21.29
2025-06-16,22.38
2025-06-17,20.51
2025-06-18,18.59
2025-06-19,11.65
2025-06-20,22.14
2025-06-21,22.58
2025-06-22,21.39
2025-06-23,20.95
2025-06-24,22.09
2025-06-25,23.08
2025-06-26,21.01
2025-06-27,23.2
2025-06-28,22.62
2025-06-29,21.99
2025-06-30,22.24
2025-07-01,25.35
2025-07-02,25.18
2025-07-03,20.75
2025-07-04,19.99
2025-07-05,22.31
2025-07-06,24.76
2025-07-07,25.16
2025-07-08,24.75
2025-07-09,24.35
2025-07-10,24.79
2025-07-11,24.34
2025-07-12,17.1
2025-07-13,27.22
2025-07-14,28.46
2025-07-15,27.11
2025-07-16,27.68
2025-07-17,26.5
2025-07-18,27.92
2025-07-19,24.85
2025-07-20,27.29
2025-07-21,29.07
2025-07-22,29.43
2025-07-23,29.42
2025-07-24,29.96
2025-07-25,30.19
2025-07-26,29.68
2025-07-27,30.0
2025-07-28,29.13
2025-07-29,28.32
2025-07-30,29.34
2025-07-31,28.14
2025-08-01,25.55
2025-08-02,24.95
2025-08-03,26.55
2025-08-04,27.19
2025-08-05,28.13
2025-08-06,26.56
2025-08-07,26.94
2025-08-08,26.56
2025-08-09,18.26
2025-08-10,26.03
2025-08-11,26.24
2025-08-12,24.42
2025-08-13,25.04
2025-08-14,24.03
2025-08-15,25.64
2025-08-16,26.14
2025-08-17,24.14
2025-08-18,23.3
2025-08-19,25.35
2025-08-20,25.4
2025-08-21,22.06
2025-08-22,23.03
2025-08-23,21.21
2025-08-24,22.87
2025-08-25,23.41
2025-08-26,24.16
2025-08-27,19.91
2025-08-28,23.21
2025-08-29,22.18
2025-08-30,23.05
2025-08-31,19.05
2025-09-01,20.9
2025-09-02,22.26
2025-09-03,22.09
2025-09-04,21.96
2025-09-05,22.24
2025-09-06,20.44
2025-09-07,19.12
2025-09-08,12.06
2025-09-09,22.12
2025-09-10,22.45
2025-09-11,22.44
2025-09-12,23.19
2025-09-13,23.25
2025-09-14,23.5
2025-09-15,21.7
2025-09-16,22.25
2025-09-17,21.42
2025-09-18,22.67
2025-09-19,21.6
2025-09-20,22.5
2025-09-21,19.91
2025-09-22,19.45
2025-09-23,19.6
2025-09-24,20.96
2025-09-25,19.77
2025-09-26,20.99
2025-09-27,20.19
2025-09-28,20.39
2025-09-29,17.82
2025-09-30,19.68
2025-10-01,20.46
2025-10-02,20.29
2025-10-03,22.44
2025-10-04,23.24
2025-10-05,21.89
2025-10-06,18.14
2025-10-07,18.71
2025-10-08,18.71
2025-10-09,20.76
2025-10-10,17.05
2025-10-11,16.0
2025-10-12,16.99
2025-10-13,19.08
2025-10-14,19.56
2025-10-15,17.76
2025-10-16,6.92
2025-10-17,5.89
2025-10-18,11.05
2025-10-19,9.16
2025-10-20,9.05
2025-10-21,9.1
2025-10-22,10.54
2025-10-23,10.55
2025-10-24,11.02
2025-10-25,11.6
2025-10-26,13.56
2025-10-27,11.89
2025-10-28,12.82
2025-10-29,13.35
2025-10-30,12.44
2025-10-31,14.0
2025-11-01,11.49
2025-11-02,11.38
2025-11-03,12.4
2025-11-04,11.36
2025-11-05,12.48
2025-11-06,13.95
2025-11-07,16.24
2025-11-08,5.14
2025-11-09,3.88
2025-11-10,4.55
2025-11-11,5.26
2025-11-12,4.08
2025-11-13,8.78
2025-11-14,10.1
2025-11-15,9.43
2025-11-16,8.01
2025-11-17,8.86
2025-11-18,12.52
2025-11-19,11.32
2025-11-20,10.51
2025-11-21,2.09
2025-11-22,0.78
2025-11-23,0.08
2025-11-24,5.59
2025-11-25,-2.59
2025-11-26,2.52
2025-11-27,2.75
2025-11-28,5.88
2025-11-29,8.5
2025-11-30,2.49
2025-12-01,-1.71
2025-12-02,2.66
2025-12-03,0.84
2025-12-04,1.56
2025-12-05,3.12
2025-12-06,5.91
2025-12-07,6.02
2025-12-08,6.28
2025-12-09,6.8
2025-12-10,5.75
2025-12-11,5.3
2025-12-12,-1.2
2025-12-13,-0.22
2025-12-14,5.01
2025-12-15,6.5
2025-12-16,4.05
2025-12-17,-7.76
2025-12-18,-3.5
2025-12-19,0.36
2025-12-20,7.2
2025-12-21,3.41
2025-12-22,2.05
2025-12-23,2.99
2025-12-24,-4.18
2025-12-25,-12.22
2025-12-26,-10.88
2025-12-27,-6.68
2025-12-28,-2.71
2025-12-29,-0.62
2025-12-30,-4.24
2025-12-31,-7.2
