date,daily_avg_temp
2025-01-01,-1.2
2025-01-02,-4.24
2025-01-03,-2.51
2025-01-04,-0.68
2025-01-05,-0.28
2025-01-06,3.34
2025-01-07,1.21
2025-01-08,4.24
2025-01-09,-4.86
2025-01-10,2.9
2025-01-11,4.01
2025-01-12,7.99
2025-01-13,8.59
2025-01-14,5.01
2025-01-15,-2.26
2025-01-16,-3.9
2025-01-17,-1.48
2025-01-18,-1.15
2025-01-19,2.3
2025-01-20,-4.84
2025-01-21,-1.49
2025-01-22,0.92
2025-01-23,-4.12
2025-01-24,-14.6
2025-01-25,-8.0
2025-01-26,-5.05
2025-01-27,-7.01
2025-01-28,-4.15
2025-01-29,0.15
2025-01-30,0.48
2025-01-31,4.88
2025-02-01,-0.05
2025-02-02,-1.49
2025-02-03,-0.71
2025-02-04,0.84
2025-02-05,2.64
2025-02-06,4.16
2025-02-07,3.66
2025-02-08,2.65
2025-02-09,6.02
2025-02-10,3.32
2025-02-11,3.92
2025-02-12,5.9
2025-02-13,4.39
2025-02-14,2.19
2025-02-15,4.28
2025-02-16,1.66
2025-02-17,6.08
2025-02-18,6.28
2025-02-19,2.8
2025-02-20,-0.7
2025-02-21,-0.46
2025-02-22,2.19
2025-02-23,4.0
2025-02-24,2.71
2025-02-25,1.06
2025-02-26,3.1
2025-02-27,4.61
2025-02-28,6.46
2025-03-01,4.81
2025-03-02,2.21
2025-03-03,6.61
2025-03-04,7.62
2025-03-05,8.52
2025-03-06,10.94
2025-03-07,12.15
2025-03-08,14.44
2025-03-09,8.56
2025-03-10,15.19
2025-03-11,14.66
2025-03-12,3.39
2025-03-13,4.85
2025-03-14,10.75
2025-03-15,7.64
2025-03-16,5.49
2025-03-17,8.57
2025-03-18,7.61
2025-03-19,7.32
2025-03-20,10.45
2025-03-21,14.5
2025-03-22,18.6
2025-03-23,15.19
2025-03-24,12.36
2025-03-25,11.62
2025-03-26,8.57
2025-03-27,7.71
2025-03-28,9.72
2025-03-29,12.68
2025-03-30,14.1
2025-03-31,15.26
2025-04-01,19.04
2025-04-02,19.0
2025-04-03,20.4
2025-04-04,16.48
2025-04-05,10.5
2025-04-06,7.89
2025-04-07,8.62
2025-04-08,9.44
2025-04-09,11.84
