date,daily_avg_temp
2025-01-01,-2.84
2025-01-02,-6.1
2025-01-03,-4.21
2025-01-04,-2.12
2025-01-05,-2.2
2025-01-06,1.95
2025-01-07,-0.68
2025-01-08,2.76
2025-01-09,-6.42
2025-01-10,1.42
2025-01-11,2.88
2025-01-12,6.45
2025-01-13,7.21
2025-01-14,3.29
2025-01-15,-4.16
2025-01-16,-6.02
2025-01-17,-3.31
2025-01-18,-3.06
2025-01-19,0.41
2025-01-20,-7.1
2025-01-21,-3.05
2025-01-22,-1.08
2025-01-23,-6.11
2025-01-24,-17.55
2025-01-25,-9.96
2025-01-26,-7.1
2025-01-27,-9.35
2025-01-28,-6.04
2025-01-29,-1.51
2025-01-30,-1.35
2025-01-31,3.18
2025-02-01,-2.0
2025-02-02,-3.45
2025-02-03,-2.55
2025-02-04,-0.42
2025-02-05,1.38
2025-02-06,2.29
2025-02-07,2.38
2025-02-08,1.01
2025-02-09,4.62
2025-02-10,1.54
2025-02-11,2.31
2025-02-12,4.25
2025-02-13,2.8
2025-02-14,0.72
2025-02-15,2.84
2025-02-16,0.14
2025-02-17,4.59
2025-02-18,4.74
2025-02-19,1.22
2025-02-20,-2.71
2025-02-21,-2.04
2025-02-22,1.29
2025-02-23,2.96
2025-02-24,1.34
2025-02-25,-0.53
2025-02-26,1.91
2025-02-27,3.42
2025-02-28,5.39
2025-03-01,3.28
2025-03-02,0.71
2025-03-03,5.75
2025-03-04,6.43
2025-03-05,7.3
2025-03-06,9.81
2025-03-07,11.04
2025-03-08,13.22
2025-03-09,7.61
2025-03-10,14.29
2025-03-11,14.08
2025-03-12,1.64
2025-03-13,3.32
2025-03-14,10.09
2025-03-15,6.5
2025-03-16,3.96
2025-03-17,7.31
2025-03-18,6.4
2025-03-19,6.72
2025-03-20,9.61
2025-03-21,13.39
2025-03-22,17.77
2025-03-23,14.37
2025-03-24,11.52
2025-03-25,11.31
2025-03-26,6.98
2025-03-27,6.85
2025-03-28,9.01
2025-03-29,11.69
2025-03-30,13.34
2025-03-31,14.8
2025-04-01,18.23
2025-04-02,18.11
2025-04-03,19.62
2025-04-04,15.51
2025-04-05,9.54
2025-04-06,6.44
2025-04-07,7.74
2025-04-08,8.19
2025-04-09,10.74
2025-04-10,14.75
2025-04-11,9.93
2025-04-12,9.14
2025-04-13,5.78
2025-04-14,16.6
2025-04-15,10.0
2025-04-16,9.94
2025-04-17,14.73
2025-04-18,12.97
2025-04-19,18.94
2025-04-20,14.35
2025-04-21,16.41
2025-04-22,16.17
2025-04-23,16.37
2025-04-24,14.26
2025-04-25,9.68
2025-04-26,7.74
2025-04-27,13.49
2025-04-28,16.62
2025-04-29,9.98
2025-04-30,12.32
2025-05-01,14.32
2025-05-02,18.01
2025-05-03,20.16
2025-05-04,21.35
2025-05-05,16.24
2025-05-06,11.34
2025-05-07,12.74
2025-05-08,15.11
2025-05-09,16.25
2025-05-10,18.8
2025-05-11,19.17
2025-05-12,18.05
2025-05-13,17.52
2025-05-14,18.52
2025-05-15,21.99
2025-05-16,23.94
2025-05-17,22.96
2025-05-18,21.06
2025-05-19,22.57
2025-05-20,19.48
