date,daily_avg_temp
2025-01-01,3.25
2025-01-02,0.65
2025-01-03,-0.45
2025-01-04,2.08
2025-01-05,2.36
2025-01-06,-0.34
2025-01-07,-1.36
2025-01-08,-4.03
2025-01-09,-9.44
2025-01-10,-5.58
2025-01-11,-3.78
2025-01-12,-1.65
2025-01-13,2.35
2025-01-14,1.23
2025-01-15,-2.42
2025-01-16,-0.01
2025-01-17,0.89
2025-01-18,2.46
2025-01-19,4.92
2025-01-20,2.91
2025-01-21,3.2
2025-01-22,2.78
2025-01-23,2.28
2025-01-24,4.05
2025-01-25,5.69
2025-01-26,4.61
2025-01-27,-1.2
2025-01-28,-3.8
2025-01-29,-4.08
2025-01-30,-1.72
2025-01-31,-0.28
2025-02-01,1.71
2025-02-02,1.79
2025-02-03,-5.59
2025-02-04,-8.39
2025-02-05,-7.62
2025-02-06,-3.7
2025-02-07,-8.95
2025-02-08,-6.46
2025-02-09,-3.0
2025-02-10,-1.36
2025-02-11,2.85
2025-02-12,-0.34
2025-02-13,2.34
2025-02-14,4.46
2025-02-15,4.62
2025-02-16,3.8
2025-02-17,-0.5
2025-02-18,-1.56
2025-02-19,-2.02
2025-02-20,-2.02
2025-02-21,-1.44
2025-02-22,-2.01
2025-02-23,-2.61
2025-02-24,0.7
2025-02-25,3.69
2025-02-26,3.49
2025-02-27,7.72
2025-02-28,7.76
2025-03-01,10.16
2025-03-02,6.52
2025-03-03,3.45
2025-03-04,2.7
2025-03-05,4.56
2025-03-06,5.12
2025-03-07,6.28
2025-03-08,5.81
2025-03-09,7.28
2025-03-10,8.38
2025-03-11,10.16
2025-03-12,7.56
2025-03-13,9.64
2025-03-14,13.69
2025-03-15,11.15
2025-03-16,3.3
2025-03-17,2.99
2025-03-18,2.19
2025-03-19,4.0
2025-03-20,9.24
2025-03-21,11.38
2025-03-22,13.09
2025-03-23,16.49
2025-03-24,13.81
2025-03-25,11.31
2025-03-26,17.96
2025-03-27,10.42
2025-03-28,6.4
2025-03-29,3.34
2025-03-30,5.49
2025-03-31,8.65
2025-04-01,10.65
2025-04-02,9.04
2025-04-03,10.14
2025-04-04,10.95
2025-04-05,7.81
2025-04-06,10.26
2025-04-07,14.66
2025-04-08,13.11
2025-04-09,13.0
2025-04-10,13.15
2025-04-11,17.39
2025-04-12,9.79
2025-04-13,6.19
2025-04-14,5.61
2025-04-15,9.72
2025-04-16,17.59
2025-04-17,19.39
2025-04-18,17.9
2025-04-19,13.88
2025-04-20,18.19
2025-04-21,21.36
2025-04-22,15.9
2025-04-23,16.5
2025-04-24,14.15
2025-04-25,13.35
2025-04-26,14.81
2025-04-27,15.0
2025-04-28,15.49
2025-04-29,15.96
2025-04-30,20.31
2025-05-01,12.75
2025-05-02,13.79
2025-05-03,10.98
2025-05-04,14.39
2025-05-05,13.0
2025-05-06,14.87
2025-05-07,15.26
2025-05-08,19.5
2025-05-09,14.36
2025-05-10,12.08
2025-05-11,14.98
2025-05-12,19.03
2025-05-13,21.09
2025-05-14,21.85
2025-05-15,18.95
2025-05-16,19.45
2025-05-17,16.88
2025-05-18,16.49
2025-05-19,18.09
2025-05-20,23.61
2025-05-21,24.18
2025-05-22,23.15
2025-05-23,18.1
2025-05-24,16.09
2025-05-25,18.19
2025-05-26,20.52
2025-05-27,21.09
2025-05-28,21.2
2025-05-29,21.95
2025-05-30,22.45
2025-05-31,21.62
2025-06-01,23.14
2025-06-02,21.11
2025-06-03,20.21
2025-06-04,21.05
2025-06-05,22.89
2025-06-06,24.58
2025-06-07,23.32
2025-06-08,24.98
2025-06-09,23.7
2025-06-10,20.54
2025-06-11,22.99
2025-06-12,26.01
2025-06-13,22.91
2025-06-14,25.68
2025-06-15,25.24
2025-06-16,22.68
2025-06-17,24.65
2025-06-18,25.86
2025-06-19,28.07
2025-06-20,22.8
2025-06-21,21.36
2025-06-22,23.11
2025-06-23,27.64
2025-06-24,23.99
2025-06-25,20.71
2025-06-26,22.81
2025-06-27,26.3
2025-06-28,26.27
2025-06-29,27.15
2025-06-30,28.06
2025-07-01,28.57
2025-07-02,28.33
2025-07-03,27.4
2025-07-04,27.04
2025-07-05,28.08
2025-07-06,28.64
2025-07-07,19.4
2025-07-08,30.42
2025-07-09,32.37
2025-07-10,30.61
2025-07-11,30.15
2025-07-12,30.29
2025-07-13,26.8
2025-07-14,22.95
2025-07-15,24.1
2025-07-16,23.09
2025-07-17,23.66
2025-07-18,24.73
2025-07-19,24.87
2025-07-20,28.14
2025-07-21,28.52
2025-07-22,28.8
2025-07-23,29.15
2025-07-24,30.24
2025-07-25,32.0
2025-07-26,32.84
2025-07-27,32.38
2025-07-28,31.75
2025-07-29,32.17
2025-07-30,32.09
2025-07-31,30.56
2025-08-01,30.95
2025-08-02,30.54
2025-08-03,27.43
2025-08-04,28.32
2025-08-05,28.89
2025-08-06,26.91
2025-08-07,27.85
2025-08-08,27.56
2025-08-09,25.39
2025-08-10,27.99
2025-08-11,26.76
2025-08-12,28.88
2025-08-13,24.82
2025-08-14,25.79
2025-08-15,27.36
2025-08-16,28.15
2025-08-17,28.75
2025-08-18,28.66
2025-08-19,29.11
2025-08-20,29.12
2025-08-21,29.89
2025-08-22,29.64
2025-08-23,29.35
2025-08-24,30.37
2025-08-25,28.34
2025-08-26,27.46
2025-08-27,27.95
2025-08-28,28.59
2025-08-29,28.83
2025-08-30,28.88
2025-08-31,28.44
2025-09-01,25.71
2025-09-02,26.91
2025-09-03,27.97
2025-09-04,26.39
2025-09-05,28.37
2025-09-06,26.44
2025-09-07,25.44
2025-09-08,25.64
2025-09-09,24.26
2025-09-10,26.5
2025-09-11,26.96
2025-09-12,22.96
2025-09-13,24.32
2025-09-14,25.21
2025-09-15,26.59
2025-09-16,24.41
2025-09-17,13.16
2025-09-18,22.35
2025-09-19,19.02
2025-09-20,20.4
2025-09-21,22.7
2025-09-22,22.51
2025-09-23,23.59
2025-09-24,22.05
2025-09-25,22.31
2025-09-26,22.84
2025-09-27,23.75
2025-09-28,19.4
2025-09-29,20.45
2025-09-30,20.45
2025-10-01,21.27
2025-10-02,22.87
2025-10-03,21.84
2025-10-04,22.63
2025-10-05,21.46
2025-10-06,16.74
2025-10-07,18.67
2025-10-08,22.92
2025-10-09,19.31
2025-10-10,17.78
2025-10-11,20.7
2025-10-12,19.11
2025-10-13,15.53
2025-10-14,19.13
2025-10-15,20.47
2025-10-16,20.55
2025-10-17,19.54
2025-10-18,15.09
2025-10-19,12.84
2025-10-20,10.46
2025-10-21,10.28
2025-10-22,15.29
2025-10-23,15.82
2025-10-24,16.15
2025-10-25,14.94
2025-10-26,11.54
2025-10-27,8.57
2025-10-28,10.14
2025-10-29,12.5
2025-10-30,14.36
2025-10-31,14.96
2025-11-01,12.49
2025-11-02,6.88
2025-11-03,9.11
2025-11-04,10.75
2025-11-05,12.69
2025-11-06,13.45
2025-11-07,15.5
2025-11-08,14.61
2025-11-09,12.6
2025-11-10,8.35
2025-11-11,10.61
2025-11-12,11.44
2025-11-13,11.3
2025-11-14,10.14
2025-11-15,11.04
2025-11-16,11.65
2025-11-17,2.2
2025-11-18,2.85
2025-11-19,5.11
2025-11-20,7.84
2025-11-21,9.49
2025-11-22,10.8
2025-11-23,12.45
2025-11-24,11.92
2025-11-25,6.84
2025-11-26,7.69
2025-11-27,4.69
2025-11-28,3.86
2025-11-29,9.64
2025-11-30,11.36
2025-12-01,4.71
2025-12-02,-1.9
2025-12-03,-5.89
2025-12-04,-2.06
2025-12-05,0.26
2025-12-06,5.2
2025-12-07,8.43
2025-12-08,3.11
2025-12-09,4.79
2025-12-10,7.2
2025-12-11,2.05
2025-12-12,4.64
2025-12-13,1.58
2025-12-14,0.89
2025-12-15,3.46
2025-12-16,4.69
2025-12-17,3.22
2025-12-18,3.92
2025-12-19,8.0
2025-12-20,4.99
2025-12-21,-1.27
2025-12-22,2.09
2025-12-23,3.45
2025-12-24,1.42
2025-12-25,-5.4
2025-12-26,-5.92
2025-12-27,0.15
2025-12-28,5.09
2025-12-29,3.59
2025-12-30,-0.6
2025-12-31,-6.29
