date,daily_avg_temp
2025-01-01,3.29
2025-01-02,0.74
2025-01-03,-0.64
2025-01-04,2.08
2025-01-05,2.76
2025-01-06,-0.39
2025-01-07,-1.31
2025-01-08,-4.35
2025-01-09,-9.79
2025-01-10,-5.6
2025-01-11,-4.24
2025-01-12,-2.01
2025-01-13,2.16
2025-01-14,1.0
2025-01-15,-2.74
2025-01-16,0.1
2025-01-17,0.46
2025-01-18,2.2
2025-01-19,4.88
2025-01-20,2.55
2025-01-21,2.86
2025-01-22,2.41
2025-01-23,2.44
2025-01-24,4.72
2025-01-25,5.62
2025-01-26,4.61
2025-01-27,-1.72
2025-01-28,-4.14
2025-01-29,-4.03
2025-01-30,-1.81
2025-01-31,-0.11
2025-02-01,1.96
2025-02-02,1.65
2025-02-03,-5.88
2025-02-04,-8.78
2025-02-05,-7.88
2025-02-06,-3.76
2025-02-07,-9.31
2025-02-08,-6.58
2025-02-09,-3.34
2025-02-10,-1.96
2025-02-11,2.78
2025-02-12,-0.42
2025-02-13,2.17
2025-02-14,4.32
2025-02-15,4.38
2025-02-16,3.8
2025-02-17,-0.71
2025-02-18,-1.75
2025-02-19,-2.17
2025-02-20,-2.06
2025-02-21,-1.4
2025-02-22,-2.04
2025-02-23,-2.94
2025-02-24,0.11
2025-02-25,3.54
2025-02-26,3.42
2025-02-27,7.64
2025-02-28,8.44
2025-03-01,10.68
2025-03-02,6.21
2025-03-03,3.35
2025-03-04,2.69
2025-03-05,4.58
2025-03-06,5.16
2025-03-07,6.34
2025-03-08,5.72
2025-03-09,7.04
2025-03-10,8.16
2025-03-11,10.29
2025-03-12,7.26
2025-03-13,9.86
2025-03-14,13.92
2025-03-15,11.01
2025-03-16,3.08
2025-03-17,2.72
2025-03-18,2.01
2025-03-19,3.64
2025-03-20,9.24
2025-03-21,11.57
2025-03-22,13.19
2025-03-23,17.09
2025-03-24,14.06
2025-03-25,11.2
2025-03-26,18.29
2025-03-27,10.51
2025-03-28,6.21
2025-03-29,3.24
2025-03-30,4.7
2025-03-31,8.41
2025-04-01,10.85
2025-04-02,8.85
2025-04-03,10.11
2025-04-04,10.96
2025-04-05,7.65
2025-04-06,9.75
2025-04-07,14.69
2025-04-08,12.84
2025-04-09,12.9
2025-04-10,13.06
2025-04-11,17.7
2025-04-12,10.04
2025-04-13,5.86
2025-04-14,5.35
2025-04-15,9.07
2025-04-16,17.95
2025-04-17,19.64
2025-04-18,17.89
2025-04-19,14.25
2025-04-20,18.22
2025-04-21,21.55
2025-04-22,16.26
2025-04-23,16.34
2025-04-24,13.66
2025-04-25,13.06
2025-04-26,14.84
2025-04-27,14.95
2025-04-28,15.4
2025-04-29,15.85
2025-04-30,20.28
2025-05-01,12.35
2025-05-02,13.45
2025-05-03,10.6
2025-05-04,14.01
2025-05-05,12.98
2025-05-06,14.6
2025-05-07,14.69
2025-05-08,19.65
2025-05-09,14.41
2025-05-10,11.81
2025-05-11,14.75
2025-05-12,19.17
2025-05-13,21.15
2025-05-14,22.06
2025-05-15,18.8
2025-05-16,19.56
2025-05-17,16.88
2025-05-18,16.08
2025-05-19,18.51
2025-05-20,23.95
2025-05-21,24.52
2025-05-22,23.12
2025-05-23,18.09
2025-05-24,15.54
2025-05-25,17.84
2025-05-26,20.03
2025-05-27,20.74
2025-05-28,21.31
2025-05-29,22.03
2025-05-30,22.2
2025-05-31,21.14
2025-06-01,23.07
2025-06-02,21.0
2025-06-03,19.77
2025-06-04,20.78
2025-06-05,22.8
2025-06-06,24.96
2025-06-07,23.17
2025-06-08,24.66
2025-06-09,23.5
2025-06-10,20.21
2025-06-11,22.67
2025-06-12,25.98
2025-06-13,22.98
2025-06-14,25.21
2025-06-15,25.6
2025-06-16,22.88
2025-06-17,24.58
2025-06-18,25.86
2025-06-19,28.71
2025-06-20,23.09
2025-06-21,21.18
2025-06-22,23.1
2025-06-23,27.94
2025-06-24,24.12
2025-06-25,20.55
2025-06-26,22.6
2025-06-27,26.65
2025-06-28,26.49
2025-06-29,27.25
2025-06-30,28.29
2025-07-01,28.6
2025-07-02,28.36
2025-07-03,27.61
2025-07-04,27.39
2025-07-05,28.22
2025-07-06,28.91
2025-07-07,19.91
2025-07-08,31.53
2025-07-09,32.53
2025-07-10,31.21
2025-07-11,30.63
2025-07-12,30.45
2025-07-13,26.51
2025-07-14,23.42
2025-07-15,24.12
2025-07-16,23.3
2025-07-17,23.95
2025-07-18,25.16
2025-07-19,25.29
2025-07-20,28.36
2025-07-21,28.66
2025-07-22,29.16
2025-07-23,29.89
2025-07-24,30.95
2025-07-25,32.79
2025-07-26,33.08
2025-07-27,33.0
2025-07-28,31.67
2025-07-29,32.99
2025-07-30,32.96
2025-07-31,31.2
2025-08-01,31.14
2025-08-02,31.36
2025-08-03,27.49
2025-08-04,28.3
2025-08-05,29.21
2025-08-06,26.94
2025-08-07,27.91
2025-08-08,27.67
2025-08-09,25.68
2025-08-10,28.29
2025-08-11,26.76
