date,daily_avg_temp
2025-09-19,27.34
2025-09-20,20.85
2025-09-21,17.9
2025-09-22,18.87
2025-09-23,18.45
2025-09-24,19.94
2025-09-25,22.3
2025-09-26,21.58
2025-09-27,21.08
2025-09-28,21.16
2025-09-29,21.54
2025-09-30,21.76
2025-10-01,14.24
2025-10-02,13.48
2025-10-03,15.36
2025-10-04,16.34
2025-10-05,16.85
2025-10-06,14.61
2025-10-07,16.02
2025-10-08,16.44
2025-10-09,17.46
2025-10-10,17.28
2025-10-11,17.59
2025-10-12,17.54
2025-10-13,17.79
2025-10-14,17.34
2025-10-15,17.15
2025-10-16,17.1
2025-10-17,18.4
2025-10-18,15.05
2025-10-19,13.5
2025-10-20,11.0
2025-10-21,14.35
2025-10-22,12.92
2025-10-23,10.25
2025-10-24,12.32
2025-10-25,15.33
2025-10-26,16.76
2025-10-27,14.22
2025-10-28,14.05
2025-10-29,13.99
2025-10-30,14.92
2025-10-31,15.83
2025-11-01,14.99
2025-11-02,16.89
2025-11-03,16.6
2025-11-04,10.76
2025-11-05,7.9
2025-11-06,6.12
2025-11-07,8.49
2025-11-08,11.25
2025-11-09,13.29
2025-11-10,13.75
2025-11-11,13.64
2025-11-12,12.64
2025-11-13,14.46
2025-11-14,13.7
2025-11-15,15.96
2025-11-16,13.48
2025-11-17,3.04
2025-11-18,1.69
2025-11-19,4.92
2025-11-20,6.34
2025-11-21,8.07
2025-11-22,4.92
2025-11-23,5.88
2025-11-24,6.94
2025-11-25,9.68
2025-11-26,1.61
2025-11-27,-1.7
2025-11-28,-1.42
2025-11-29,0.27
2025-11-30,3.24
2025-12-01,5.62
2025-12-02,3.74
2025-12-03,0.29
2025-12-04,1.14
2025-12-05,2.7
2025-12-06,-0.74
2025-12-07,-2.41
2025-12-08,-1.84
2025-12-09,0.55
2025-12-10,1.72
2025-12-11,0.41
2025-12-12,-0.61
2025-12-13,-1.51
2025-12-14,-1.5
2025-12-15,-0.89
2025-12-16,-1.1
2025-12-17,-3.34
2025-12-18,-5.2
2025-12-19,-1.62
2025-12-20,-0.31
2025-12-21,-5.03
2025-12-22,-3.92
2025-12-23,-1.24
2025-12-24,-0.65
2025-12-25,1.79
2025-12-26,-4.14
2025-12-27,-4.56
2025-12-28,-3.86
2025-12-29,1.23
2025-12-30,2.86
2025-12-31,-0.91
