date,daily_avg_temp
2025-01-01,3.35
2025-01-02,2.52
2025-01-03,0.06
2025-01-04,2.09
2025-01-05,3.14
2025-01-06,-0.36
2025-01-07,-6.68
2025-01-08,-2.74
2025-01-09,-1.96
2025-01-10,-1.16
2025-01-11,2.42
2025-01-12,-0.14
2025-01-13,-0.84
2025-01-14,-2.21
2025-01-15,-4.31
2025-01-16,-1.51
2025-01-17,0.8
2025-01-18,3.99
2025-01-19,5.15
2025-01-20,2.71
2025-01-21,-0.78
2025-01-22,-10.96
2025-01-23,-10.84
2025-01-24,-7.72
2025-01-25,-5.03
2025-01-26,-1.89
2025-01-27,-1.27
2025-01-28,-2.09
2025-01-29,-0.99
2025-01-30,1.48
2025-01-31,3.22
2025-02-01,2.66
2025-02-02,2.2
2025-02-03,4.92
2025-02-04,6.82
2025-02-05,1.4
2025-02-06,1.18
2025-02-07,-0.55
2025-02-08,0.19
2025-02-09,1.42
2025-02-10,0.21
2025-02-11,-0.06
2025-02-12,3.08
2025-02-13,9.41
2025-02-14,12.41
2025-02-15,1.24
2025-02-16,1.54
2025-02-17,3.61
2025-02-18,8.52
2025-02-19,7.56
2025-02-20,4.62
2025-02-21,0.79
2025-02-22,0.26
2025-02-23,1.42
2025-02-24,2.25
2025-02-25,1.59
2025-02-26,3.49
2025-02-27,4.35
2025-02-28,5.59
2025-02-29,2.69
2025-03-01,-5.69
2025-03-02,2.48
2025-03-03,2.76
2025-03-04,6.36
2025-03-05,6.28
2025-03-06,5.19
2025-03-07,2.98
2025-03-08,1.6
2025-03-09,1.51
2025-03-10,4.26
2025-03-11,6.15
2025-03-12,5.12
2025-03-13,6.86
2025-03-14,8.71
2025-03-15,8.34
2025-03-16,12.18
2025-03-17,6.66
2025-03-18,7.82
2025-03-19,5.58
2025-03-20,3.28
2025-03-21,5.65
2025-03-22,11.25
2025-03-23,11.75
2025-03-24,14.95
2025-03-25,8.01
2025-03-26,6.38
2025-03-27,11.22
2025-03-28,8.65
2025-03-29,6.11
2025-03-30,7.82
2025-03-31,10.32
2025-04-01,11.29
2025-04-02,16.24
2025-04-03,15.15
2025-04-04,14.96
2025-04-05,11.95
2025-04-06,11.98
2025-04-07,14.8
2025-04-08,16.11
2025-04-09,13.06
2025-04-10,13.3
2025-04-11,14.85
2025-04-12,15.91
2025-04-13,18.81
2025-04-14,20.5
2025-04-15,13.44
2025-04-16,12.1
2025-04-17,14.5
2025-04-18,16.6
2025-04-19,17.82
2025-04-20,13.94
2025-04-21,17.1
2025-04-22,16.9
2025-04-23,16.59
2025-04-24,12.21
2025-04-25,13.89
2025-04-26,17.05
2025-04-27,18.03
2025-04-28,20.27
2025-04-29,20.08
2025-04-30,17.69
2025-05-01,17.06
2025-05-02,16.89
2025-05-03,18.85
2025-05-04,21.12
2025-05-05,16.0
2025-05-06,13.22
2025-05-07,12.11
2025-05-08,14.6
2025-05-09,16.35
2025-05-10,18.14
2025-05-11,15.39
2025-05-12,16.29
2025-05-13,17.86
2025-05-14,17.59
2025-05-15,11.01
2025-05-16,13.64
2025-05-17,19.65
2025-05-18,19.79
2025-05-19,21.15
2025-05-20,19.04
2025-05-21,21.06
2025-05-22,19.6
2025-05-23,20.18
2025-05-24,19.67
2025-05-25,20.63
2025-05-26,18.61
2025-05-27,18.15
2025-05-28,18.84
2025-05-29,20.26
2025-05-30,19.94
2025-05-31,20.26
2025-06-01,20.0
2025-06-02,19.36
2025-06-03,20.97
2025-06-04,22.38
2025-06-05,22.96
2025-06-06,23.1
2025-06-07,21.86
2025-06-08,18.19
2025-06-09,22.38
2025-06-10,24.77
2025-06-11,23.99
2025-06-12,23.67
2025-06-13,25.23
2025-06-14,25.16
2025-06-15,22.91
2025-06-16,23.46
2025-06-17,24.36
2025-06-18,25.28
2025-06-19,27.71
2025-06-20,27.61
2025-06-21,27.3
2025-06-22,22.05
2025-06-23,24.04
2025-06-24,23.55
2025-06-25,22.01
2025-06-26,24.37
2025-06-27,25.02
2025-06-28,25.31
2025-06-29,26.32
2025-06-30,22.46
2025-07-01,25.39
2025-07-02,22.29
2025-07-03,24.18
2025-07-04,25.91
2025-07-05,23.32
2025-07-06,23.92
2025-07-07,24.41
2025-07-08,22.89
2025-07-09,23.9
2025-07-10,26.43
2025-07-11,24.88
2025-07-12,25.4
2025-07-13,27.95
2025-07-14,27.6
2025-07-15,28.32
2025-07-16,25.47
2025-07-17,24.2
2025-07-18,23.67
