date,daily_avg_temp
2025-01-01,-0.89
2025-01-02,-1.62
2025-01-03,0.11
2025-01-04,-2.74
2025-01-05,-0.96
2025-01-06,-1.04
2025-01-07,-0.4
2025-01-08,2.71
2025-01-09,1.09
2025-01-10,0.0
2025-01-11,-7.24
2025-01-12,-4.7
2025-01-13,-5.38
2025-01-14,-2.17
2025-01-15,1.91
2025-01-16,-3.69
2025-01-17,-4.28
2025-01-18,-3.35
2025-01-19,-5.15
2025-01-20,-3.16
2025-01-21,-1.0
2025-01-22,2.21
2025-01-23,2.91
2025-01-24,5.78
2025-01-25,3.01
2025-01-26,1.88
2025-01-27,-0.38
2025-01-28,-1.79
2025-01-29,-2.42
2025-01-30,-1.2
2025-01-31,1.14
2025-02-01,-1.45
2025-02-02,-1.95
2025-02-03,-2.59
2025-02-04,-4.46
2025-02-05,-4.59
2025-02-06,-2.3
2025-02-07,-0.3
2025-02-08,0.8
2025-02-09,2.38
2025-02-10,2.66
2025-02-11,4.74
2025-02-12,5.6
2025-02-13,5.21
2025-02-14,1.4
2025-02-15,-4.94
2025-02-16,-6.62
2025-02-17,-4.26
2025-02-18,1.04
2025-02-19,-2.22
2025-02-20,-3.26
2025-02-21,-1.35
2025-02-22,-3.97
2025-02-23,-3.98
2025-02-24,0.11
2025-02-25,5.61
2025-02-26,4.81
2025-02-27,5.54
2025-02-28,8.2
2025-03-01,4.11
2025-03-02,4.78
2025-03-03,7.1
2025-03-04,7.65
2025-03-05,2.72
2025-03-06,2.82
2025-03-07,4.79
2025-03-08,6.95
2025-03-09,8.65
2025-03-10,10.26
2025-03-11,12.1
2025-03-12,14.17
2025-03-13,11.86
2025-03-14,7.3
2025-03-15,8.0
2025-03-16,12.0
2025-03-17,10.8
2025-03-18,6.86
2025-03-19,5.06
2025-03-20,5.19
2025-03-21,6.44
2025-03-22,8.31
2025-03-23,6.75
2025-03-24,9.57
2025-03-25,14.35
2025-03-26,10.63
2025-03-27,8.2
2025-03-28,9.32
2025-03-29,11.72
2025-03-30,11.94
2025-03-31,11.25
2025-04-01,9.7
2025-04-02,8.88
2025-04-03,10.91
2025-04-04,11.12
2025-04-05,11.85
2025-04-06,12.99
2025-04-07,10.95
2025-04-08,16.08
2025-04-09,18.47
2025-04-10,19.0
2025-04-11,20.95
2025-04-12,17.76
2025-04-13,12.02
2025-04-14,12.41
2025-04-15,13.77
2025-04-16,13.12
2025-04-17,15.2
2025-04-18,14.56
2025-04-19,15.24
2025-04-20,16.15
2025-04-21,17.28
2025-04-22,13.72
2025-04-23,18.7
2025-04-24,18.91
2025-04-25,20.66
2025-04-26,21.06
2025-04-27,18.17
2025-04-28,17.4
2025-04-29,13.91
2025-04-30,13.09
2025-05-01,14.12
2025-05-02,15.11
2025-05-03,15.83
2025-05-04,19.12
2025-05-05,19.66
2025-05-06,19.79
2025-05-07,19.01
2025-05-08,14.88
2025-05-09,19.23
2025-05-10,20.8
2025-05-11,19.66
2025-05-12,21.35
2025-05-13,19.29
2025-05-14,16.11
2025-05-15,16.96
2025-05-16,18.21
2025-05-17,21.04
2025-05-18,20.26
2025-05-19,19.85
2025-05-20,20.93
2025-05-21,19.23
2025-05-22,20.63
2025-05-23,22.36
2025-05-24,23.34
2025-05-25,19.91
2025-05-26,19.47
2025-05-27,20.2
2025-05-28,23.01
2025-05-29,22.79
2025-05-30,19.95
2025-05-31,22.0
2025-06-01,22.33
2025-06-02,22.04
2025-06-03,24.36
2025-06-04,26.2
2025-06-05,21.4
2025-06-06,10.96
2025-06-07,4.05
2025-06-08,21.72
2025-06-09,21.08
2025-06-10,21.76
2025-06-11,25.49
2025-06-12,24.81
2025-06-13,23.77
2025-06-14,20.79
2025-06-15,18.57
2025-06-16,21.02
2025-06-17,24.26
2025-06-18,23.52
2025-06-19,23.81
2025-06-20,25.46
2025-06-21,26.7
2025-06-22,26.52
2025-06-23,23.7
2025-06-24,23.1
2025-06-25,27.13
2025-06-26,27.11
2025-06-27,27.5
2025-06-28,26.58
2025-06-29,24.51
2025-06-30,22.95
2025-07-01,28.5
2025-07-02,29.56
2025-07-03,30.79
2025-07-04,29.93
2025-07-05,29.86
2025-07-06,29.63
2025-07-07,28.01
2025-07-08,26.13
2025-07-09,27.89
2025-07-10,29.64
2025-07-11,27.75
2025-07-12,28.36
2025-07-13,24.35
2025-07-14,25.9
2025-07-15,26.87
2025-07-16,26.35
2025-07-17,26.83
2025-07-18,28.14
2025-07-19,27.81
2025-07-20,26.14
2025-07-21,24.63
2025-07-22,25.89
2025-07-23,25.01
2025-07-24,26.2
2025-07-25,28.74
2025-07-26,30.18
2025-07-27,29.77
2025-07-28,30.76
2025-07-29,31.69
2025-07-30,32.28
2025-07-31,26.24
2025-08-01,29.63
2025-08-02,26.74
2025-08-03,28.63
2025-08-04,29.62
2025-08-05,30.06
2025-08-06,29.4
2025-08-07,29.49
