date,daily_avg_temp
2025-01-01,-0.8
2025-01-02,-1.4
2025-01-03,0.05
2025-01-04,-2.28
2025-01-05,-0.91
2025-01-06,-1.04
2025-01-07,-0.24
2025-01-08,2.7
2025-01-09,1.11
2025-01-10,-0.29
2025-01-11,-7.38
2025-01-12,-4.95
2025-01-13,-5.55
2025-01-14,-2.49
2025-01-15,1.94
2025-01-16,-3.71
2025-01-17,-4.39
2025-01-18,-3.64
2025-01-19,-4.94
2025-01-20,-2.8
2025-01-21,-0.14
2025-01-22,2.66
2025-01-23,3.32
2025-01-24,5.76
2025-01-25,2.69
2025-01-26,1.55
2025-01-27,-0.5
2025-01-28,-2.11
2025-01-29,-2.6
2025-01-30,-1.51
2025-01-31,0.98
2025-02-01,-1.3
2025-02-02,-2.28
2025-02-03,-2.45
2025-02-04,-4.68
2025-02-05,-4.85
2025-02-06,-2.19
2025-02-07,-0.42
2025-02-08,0.91
2025-02-09,2.54
2025-02-10,2.69
2025-02-11,4.61
2025-02-12,5.89
2025-02-13,6.09
2025-02-14,1.3
2025-02-15,-5.24
2025-02-16,-6.88
2025-02-17,-4.44
2025-02-18,0.92
2025-02-19,-2.52
2025-02-20,-3.45
2025-02-21,-1.52
2025-02-22,-4.25
2025-02-23,-4.05
2025-02-24,-0.05
2025-02-25,5.42
2025-02-26,4.6
2025-02-27,5.05
2025-02-28,8.06
2025-03-01,3.91
2025-03-02,4.65
2025-03-03,6.85
2025-03-04,7.51
2025-03-05,2.3
2025-03-06,2.26
2025-03-07,4.35
2025-03-08,6.86
2025-03-09,8.49
2025-03-10,10.29
2025-03-11,12.26
2025-03-12,14.09
2025-03-13,11.68
2025-03-14,6.56
2025-03-15,7.75
2025-03-16,11.86
2025-03-17,10.55
2025-03-18,6.6
2025-03-19,4.71
2025-03-20,4.65
2025-03-21,6.52
2025-03-22,7.74
2025-03-23,6.26
2025-03-24,9.31
2025-03-25,14.51
2025-03-26,9.82
2025-03-27,8.2
2025-03-28,9.22
2025-03-29,11.3
2025-03-30,11.89
2025-03-31,11.14
2025-04-01,9.05
2025-04-02,7.91
2025-04-03,10.26
2025-04-04,10.49
2025-04-05,11.28
2025-04-06,12.73
2025-04-07,10.22
2025-04-08,15.58
2025-04-09,18.29
2025-04-10,18.59
2025-04-11,20.51
2025-04-12,17.21
2025-04-13,11.09
2025-04-14,11.72
2025-04-15,13.61
2025-04-16,12.31
2025-04-17,14.1
2025-04-18,14.04
2025-04-19,14.53
2025-04-20,15.6
2025-04-21,16.89
2025-04-22,13.3
2025-04-23,18.5
2025-04-24,18.49
2025-04-25,20.26
2025-04-26,20.35
2025-04-27,16.95
2025-04-28,17.15
2025-04-29,13.34
2025-04-30,12.44
2025-05-01,13.3
2025-05-02,14.14
2025-05-03,15.35
2025-05-04,18.6
2025-05-05,19.04
2025-05-06,19.46
2025-05-07,18.69
2025-05-08,14.5
2025-05-09,18.72
2025-05-10,20.28
2025-05-11,19.0
2025-05-12,21.39
2025-05-13,18.72
2025-05-14,15.39
2025-05-15,15.94
2025-05-16,17.8
2025-05-17,20.44
2025-05-18,20.04
2025-05-19,19.56
2025-05-20,20.29
2025-05-21,18.3
2025-05-22,20.05
2025-05-23,21.89
2025-05-24,22.87
2025-05-25,19.44
2025-05-26,18.55
2025-05-27,19.7
2025-05-28,22.81
2025-05-29,22.8
2025-05-30,19.91
2025-05-31,21.61
2025-06-01,21.65
2025-06-02,21.28
2025-06-03,23.95
2025-06-04,25.86
2025-06-05,20.89
2025-06-06,10.49
2025-06-07,3.88
2025-06-08,21.22
2025-06-09,21.3
2025-06-10,21.95
2025-06-11,24.29
2025-06-12,23.97
2025-06-13,23.42
2025-06-14,20.31
2025-06-15,18.48
2025-06-16,20.44
2025-06-17,23.79
2025-06-18,23.17
2025-06-19,23.4
2025-06-20,25.41
2025-06-21,26.09
2025-06-22,25.88
2025-06-23,23.38
2025-06-24,22.56
2025-06-25,26.72
2025-06-26,27.06
2025-06-27,27.49
2025-06-28,26.51
2025-06-29,24.4
2025-06-30,23.92
2025-07-01,27.59
2025-07-02,29.63
2025-07-03,30.45
2025-07-04,30.04
2025-07-05,29.49
2025-07-06,29.98
2025-07-07,28.05
2025-07-08,26.03
2025-07-09,27.39
2025-07-10,29.4
2025-07-11,27.35
2025-07-12,28.25
2025-07-13,24.1
2025-07-14,25.46
2025-07-15,26.45
2025-07-16,25.73
2025-07-17,26.33
2025-07-18,27.62
2025-07-19,27.59
2025-07-20,26.41
2025-07-21,24.52
2025-07-22,24.9
2025-07-23,24.99
2025-07-24,25.91
2025-07-25,28.34
2025-07-26,30.05
2025-07-27,29.56
2025-07-28,30.55
2025-07-29,31.56
2025-07-30,31.32
2025-07-31,26.49
2025-08-01,29.38
2025-08-02,26.74
2025-08-03,27.86
2025-08-04,29.45
2025-08-05,29.03
2025-08-06,29.37
2025-08-07,29.41
2025-08-08,26.15
2025-08-09,14.8
2025-08-10,24.91
2025-08-11,24.78
2025-08-12,27.93
2025-08-13,25.82
2025-08-14,28.55
2025-08-15,27.35
2025-08-16,26.54
2025-08-17,26.32
2025-08-18,26.46
2025-08-19,17.33
2025-08-20,27.94
2025-08-21,28.65
2025-08-22,26.45
2025-08-23,26.24
2025-08-24,25.2
2025-08-25,22.45
2025-08-26,24.09
2025-08-27,21.95
2025-08-28,24.34
2025-08-29,20.23
2025-08-30,19.73
2025-08-31,22.05
2025-09-01,25.59
2025-09-02,25.21
2025-09-03,24.75
2025-09-04,23.14
2025-09-05,18.19
2025-09-06,22.48
2025-09-07,23.42
2025-09-08,24.89
2025-09-09,25.52
2025-09-10,24.79
2025-09-11,23.58
2025-09-12,25.12
2025-09-13,25.64
2025-09-14,25.0
2025-09-15,26.59
2025-09-16,25.88
2025-09-17,26.46
2025-09-18,27.62
2025-09-19,23.64
2025-09-20,20.21
2025-09-21,20.65
2025-09-22,20.55
2025-09-23,17.75
2025-09-24,20.12
2025-09-25,20.6
2025-09-26,21.01
2025-09-27,22.21
2025-09-28,21.12
2025-09-29,11.26
2025-09-30,21.5
2025-10-01,22.56
2025-10-02,20.96
2025-10-03,22.25
2025-10-04,16.96
2025-10-05,0.32
2025-10-06,16.18
2025-10-07,14.96
2025-10-08,17.2
2025-10-09,12.15
2025-10-10,9.48
2025-10-11,12.23
2025-10-12,15.44
2025-10-13,17.48
2025-10-14,18.35
2025-10-15,19.81
2025-10-16,16.4
2025-10-17,10.66
2025-10-18,9.99
2025-10-19,11.68
2025-10-20,14.09
2025-10-21,14.51
2025-10-22,15.86
2025-10-23,13.51
2025-10-24,10.89
2025-10-25,12.56
2025-10-26,13.8
2025-10-27,13.66
2025-10-28,14.81
2025-10-29,15.36
2025-10-30,15.82
2025-10-31,15.3
2025-11-01,12.87
2025-11-02,12.17
2025-11-03,8.81
2025-11-04,5.54
2025-11-05,8.75
2025-11-06,10.64
2025-11-07,13.29
2025-11-08,12.6
2025-11-09,12.74
2025-11-10,14.63
2025-11-11,16.4
2025-11-12,16.19
2025-11-13,10.6
2025-11-14,9.16
2025-11-15,9.01
2025-11-16,9.99
2025-11-17,11.28
2025-11-18,12.94
2025-11-19,14.58
2025-11-20,14.19
2025-11-21,12.74
2025-11-22,12.39
2025-11-23,10.84
2025-11-24,10.96
2025-11-25,13.31
2025-11-26,4.85
2025-11-27,9.3
2025-11-28,14.26
2025-11-29,2.04
2025-11-30,-5.41
2025-12-01,-3.69
2025-12-02,0.78
2025-12-03,1.84
2025-12-04,-3.28
2025-12-05,-1.29
2025-12-06,2.82
2025-12-07,5.08
2025-12-08,5.0
2025-12-09,5.39
2025-12-10,3.6
2025-12-11,2.31
2025-12-12,3.69
2025-12-13,-3.04
2025-12-14,-6.48
2025-12-15,-3.55
2025-12-16,-5.36
2025-12-17,-7.26
2025-12-18,-8.36
2025-12-19,-5.0
2025-12-20,0.12
2025-12-21,-0.8
2025-12-22,-8.99
2025-12-23,-10.35
2025-12-24,-6.49
2025-12-25,-3.51
2025-12-26,-2.52
2025-12-27,-0.4
2025-12-28,-3.01
2025-12-29,-0.75
2025-12-30,-1.2
2025-12-31,1.5
